THING. · Hangout Prompt Library,,,,,,,,,,,,,,,,,,
Seed library for the first 4 Hangouts. 798 prompts total. Includes original THING. seeds plus Gemini variants. Hot tiers: Flirty / Bold / Spicy / KitKat. KitKat is a locked post-Spicy tier; unlock rule TBD. Adult-only with mutual consent and skip/lower-level controls.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
ID,Hangout,Engine,Round Type,Level,Prompt EN,Prompt ES,Option A EN,Option A ES,Option B EN,Option B ES,Mood,Context,Intensity,Tags,Adult,Reveal Style,Notes,Status
HT-K-001,Hot,hot,choice,KitKat,KitKat Command: Command the other person to kneel or assume a specific submission posture for 30 seconds.,Mandato KitKat: Ordena al otro arrodillarse o tomar una postura de sumisión específica por 30s.,Obey command,Obedecer orden,Refuse and pay dark room penalty,Pagar penitencia,cinematic,same_place,4,kitkat;dominance;submission,TRUE,after_both_answer,Kneel submission command | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-002,Hot,guess,prediction,KitKat,What Berlin club dynamic fires up my dark desires most?,¿Qué dinámica de club de Berlín enciende más mis deseos oscuros?,Watching you interact with complete confidence,Verte actuar con seguridad absoluta,Being controlled in pitch darkness,Ser controlado/a en penumbra total,cinematic,both,4,kitkat;berlin_vibes;darkness,TRUE,after_both_answer,Berlin dynamic guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-003,Hot,hot,choice,KitKat,"Blindfold Sensory Challenge: Blindfold the other person and trace skin using ice, warm breath, or leather for 45s.","Reto Sensorial a Ciegas: Venda al otro y recorre su piel con hielo, aliento cálido o piel por 45s.",Accept sensory play,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,4,kitkat;sensory_play;blindfold,TRUE,after_both_answer,Blindfold sensory play | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-004,Hot,hot,choice,KitKat,Berlin Confession: Confess a fetish or kink you have never voiced out loud to anyone before.,Confesión Berlín: Confiesa un fetiche o kink que nunca le hayas dicho en voz alta a nadie.,Confess kink,Confesar kink,Pay penalty with a kiss on the inner thigh,Pagar castigo en muslo,cinematic,both,4,kitkat;kinks;confession,TRUE,after_both_answer,Kink confession truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-005,Hot,guess,prediction,KitKat,What explicitly triggers my urge to break all my usual physical boundaries with you?,¿Qué dispara mi impulso de romper todos mis límites físicos habituales contigo?,A firm grip on my hair pulling my head back,Un agarre firme en mi cabello jalando mi cabeza,An absolute command whispered in a cold tone,Una orden directa en tono frío,cinematic,both,4,kitkat;triggers;boundaries,TRUE,after_both_answer,Boundary breaker trigger guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-006,Hot,hot,choice,KitKat,Restraint Challenge: Let the other person physically secure your hands behind your back for 60 seconds.,Reto de Sujeción: Deja que el otro inmovilice físicamente tus manos detrás de la espalda por 60s.,Accept restraint,Aceptar sujeción,Fail and take penalty,Pagar castigo,flirty,same_place,4,kitkat;restraint;bondage,TRUE,after_both_answer,Restraint behind back challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-007,Hot,hot,choice,KitKat,"Dark Room Kiss: Give a slow, heavy kiss on the lower abdomen right at the underwear line for 20 seconds.","Beso Dark Room: Da un beso lento y pesado en el abdomen bajo, justo en el borde de la ropa interior (20s).",Execute kiss,Ejecutar beso,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;kisses;underwear_line,TRUE,after_both_answer,Underwear line kiss | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-008,Hot,hot,choice,KitKat,Explicit Vocal Challenge: Whisper the dirtiest line you want to hear in my ear and make me repeat it back to you.,Reto Vocal Explícito: Susúrrame al oído lo más sucio que quieras escuchar y hazme repetírtelo en voz alta.,Accept vocal challenge,Aceptar reto vocal,Refuse and pay penalty,Pagar castigo,clever,same_place,4,kitkat;dirty_talk;vocal,TRUE,after_both_answer,Explicit vocal instruction | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-009,Hot,hot,choice,KitKat,KitKat Strip Penalty: The loser must remove TWO items of clothing selected entirely by the winner.,Castigo KitKat: El perdedor debe quitarse DOS prendas elegidas 100% por el ganador.,Accept strip,Aceptar castigo,Refuse and pay double penalty,Pagar castigo doble,flirty,same_place,4,kitkat;strip;penalty,TRUE,after_both_answer,Two item strip penalty | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-010,Hot,hot,choice,KitKat,Raw Truth: Describe your dirtiest fantasy involving a public or semi-private venue.,Verdad Cruda: Describe tu fantasía más sucia en un lugar público o semi-privado.,Describe venue fantasy,Describir fantasía,Pay penalty,Pagar castigo,cinematic,both,4,kitkat;fantasies;exhibitionism,TRUE,after_both_answer,Exhibitionism venue truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-011,Hot,guess,prediction,KitKat,What roleplay energy activates my dominant side fastest?,¿Qué energía de juego de rol activa mi lado dominante más rápido?,Complete obedient surrender from you,Verte ceder el control por completo,You challenging my authority until I take it,Verte desafiarme hasta que tome el control,flirty,both,4,kitkat;dominance;roleplay,TRUE,after_both_answer,Dominant energy trigger guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-012,Hot,hot,choice,KitKat,Whisper Command: Whisper a filthy 5-word instruction directly against the other person's throat.,Orden al Oído: Susurra una orden explícita de 5 palabras directamente apoyado/a en la garganta del otro.,Whisper command now,Susurrar orden,Pass and take penalty,Pagar castigo,flirty,same_place,4,kitkat;whisper;throat_command,TRUE,after_both_answer,Filthy throat whisper | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-013,Hot,hot,choice,KitKat,"Sensory Overload Challenge: Make me breathe heavily without touching my lips—use only your breath, hands on my hips, and neck kisses.","Reto de Sobrecarga: Hazme acelerar la respiración sin besarme los labios: solo usando tu aliento, manos en la cadera y besos en el cuello.",Accept overload challenge,Aceptar reto,Pass and pay penalty,Pagar castigo,cinematic,same_place,4,kitkat;sensory_overload;challenge,TRUE,after_both_answer,Sensory overload challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-014,Hot,hot,choice,KitKat,Throat Play Challenge: Place a hand gently over the front of the throat for 20 seconds while applying eye pressure.,Reto de Cuello: Pon tu mano con firmeza suave en el cuello del otro por 20s sosteniendo mirada intensa.,Accept challenge,Aceptar reto,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;throat_play;gaze,TRUE,after_both_answer,Gentle throat play challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-015,Hot,guess,prediction,KitKat,What temperature play sensation turns me into an absolute addict?,¿Qué sensación de contraste de temperatura me vuelve adicto/a?,Ice traced along the spine and inner thighs,Hielo recorriendo la columna y muslos,Hot candle wax or warm breath against bare skin,Cera tibia o aliento caliente en piel desnuda,cinematic,both,4,kitkat;temperature_play;senses,TRUE,after_both_answer,Temperature play preference guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-016,Hot,hot,choice,KitKat,Dilemma: Being completely bound and unable to move OR having full mobility while being strictly controlled?,Dilema: ¿Sujeción física total sin poder moverte O libertad de movimiento bajo control verbal estricto?,Physical bondage,Sujeción física,Verbal control,Control verbal estricto,flirty,both,4,kitkat;bondage;control,TRUE,after_both_answer,Bondage vs verbal control dilemma | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-017,Hot,hot,choice,KitKat,"Impact Challenge: Give a firm, deliberate spank on my thigh or hip, then command me not to make a sound.","Reto de Impacto: Dame un azote firme y deliberado en el muslo o cadera, y ordéname no hacer ni un solo ruido.",Execute impact challenge,Aceptar reto,Pass and pay penalty,Pagar castigo,clever,same_place,4,kitkat;spanking;impact_play,TRUE,after_both_answer,Impact play challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-018,Hot,hot,choice,KitKat,"Bite Challenge: Deliver an intense, deliberate bite on the shoulder or inner thigh for 5 seconds.",Reto de Mordisco: Da un mordisco intenso y deliberado en el hombro o parte interna del muslo (5s).,Deliver bite,Dar mordisco,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;biting;impact,TRUE,after_both_answer,Intense bite challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-019,Hot,hot,choice,KitKat,Raw Truth: Describe the exact fetish outfit you want the other person wearing right now.,Verdad Cruda: Describe el atuendo fetish exacto que te gustaría que el otro llevara puesto ahora mismo.,Describe outfit,Describir atuendo,Pay penalty,Pagar castigo,cinematic,both,4,kitkat;fetish;outfit,TRUE,after_both_answer,Fetish outfit truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-020,Hot,guess,prediction,KitKat,What speed of undressing matches my wild side best during a fetish night?,¿Qué velocidad al desvestirnos saca mi lado más salvaje?,Tearing leather/clothing off with raw force,Quitar la ropa con fuerza y prisa,Exposures piece-by-piece with painful delays,Ir descubriendo piel pieza por pieza despacio,warm,both,4,kitkat;undressing;fetish,TRUE,after_both_answer,Fetish undressing speed guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-021,Hot,hot,choice,KitKat,Bare Skin Challenge: Place both hands inside underwear or trousers onto bare skin for 30s without kissing.,Reto Piel con Piel: Mete ambas manos en la ropa interior o pantalón tocando piel desnuda 30s sin besar.,Accept bare touch,Aceptar reto,Pass and take penalty,Pagar castigo,flirty,same_place,4,kitkat;bare_touch;intimacy,TRUE,after_both_answer,Underwear touch challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-022,Hot,hot,choice,KitKat,Moan Mimic Challenge: Demonstrate the exact vocal sound that drives you feral and make the other person recreate it right now.,Reto de Sonido: Haz el sonido o gemido exacto que te vuelve loco/a y haz que la otra persona lo imite ahora mismo.,Execute sound challenge,Hacer el reto,Refuse and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;vocal;mimic,TRUE,after_both_answer,Vocal sound mimic challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-023,Hot,hot,choice,KitKat,Safeword Confession: Share your absolute safeword and the specific kink you want to test with it.,Confesión de Palabra Clave: Comparte tu palabra clave definitiva y el kink que probarías usando esa seguridad.,Share safeword and kink,Compartir clave y kink,Skip prompt,Saltar prompt,warm,both,4,kitkat;safeword;kink_testing,TRUE,after_both_answer,Safeword and kink test truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-024,Hot,guess,prediction,KitKat,How do I prefer to be pinned down when tension hits maximum intensity?,¿Cómo prefiero ser sujetado/a cuando la tensión llega al máximo?,Wrists held firm above my head,Muñecas sujetas arriba de la cabeza,Body weight pressing down against me,Peso del cuerpo presionando sobre mí,flirty,both,4,kitkat;pinning;restraint,TRUE,after_both_answer,Pinning preference guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-025,Hot,hot,choice,KitKat,Filthy Whisper Penalty: The loser must allow the winner to whisper their dirtiest explicit command in their ear.,Penitencia Filthy: El perdedor debe dejar que el ganador le susurre su orden más sucia al oído.,Accept whisper penalty,Aceptar penitencia,Pass turn,Pasar turno,flirty,same_place,4,kitkat;whisper;penalty,TRUE,after_both_answer,Filthy command whisper penalty | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-026,Hot,guess,prediction,KitKat,Which Berlin-inspired fetish dynamic am I most open to trying tonight?,¿Qué dinámica fetish inspirada en Berlín estaría dispuesto/a a probar hoy?,Sensory deprivation with blindfold and earplugs,Privación sensorial con venda y tapones,Edge play with intense delay and control,Edge play (control de orgasmo y espera),clever,both,4,kitkat;fetish;edge_play,TRUE,after_both_answer,Berlin fetish preference guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-027,Hot,hot,choice,KitKat,Unfiltered Demand: State ONE explicit demand for the next hour that the other must agree to try.,Exigencia Sin Filtro: Expresa UNA exigencia explícita para la próxima hora que el otro deba aceptar probar.,State demand,Expresar exigencia,Pass and take penalty,Pagar castigo,flirty,both,4,kitkat;demands;explicit,TRUE,after_both_answer,Unfiltered explicit demand | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-028,Hot,hot,choice,KitKat,Obedience Voice Challenge: Give me an explicit command using your most dominant voice and force me to say 'yes' before executing it.,Reto de Obediencia: Dame una orden explícita con tu tono más dominante y hazme decir 'sí' antes de ejecutarla.,Execute obedience challenge,Aceptar reto,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;voice;obedience,TRUE,after_both_answer,Obedience voice challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-029,Hot,hot,choice,KitKat,Thigh Edge Kiss: Kiss along the inner thigh moving 1 cm closer to the center every 5 seconds for 30s total.,Beso Edge en Muslo: Besa la parte interna del muslo acercándote 1 cm al centro cada 5s (30s en total).,Execute edge kiss,Ejecutar beso,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;kisses;edge_play,TRUE,after_both_answer,Thigh edge kiss challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-030,Hot,guess,prediction,KitKat,What atmosphere turns a private room into an unforgettable dark room experience?,¿Qué detalle convierte un cuarto privado en una experiencia de dark room inolvidable?,"Heavy bass, total darkness, leather scent","Grave retumbando, oscuridad y olor a cuero","Red strobe light, silence, heavy physical focus","Luz roja tenue, silencio y contacto firme",cinematic,both,4,kitkat;dark_room;atmosphere,TRUE,after_both_answer,Dark room atmosphere guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-031,Hot,hot,choice,KitKat,Raw Truth: What is the most explicit roleplay scenario you have secretly masturbated to?,Verdad Cruda: ¿Cuál es el escenario de juego de rol más explícito con el que te has masturbado en secreto?,Confess scenario,Confesar escenario,Keep private and pay penalty,Pagar castigo,warm,both,4,kitkat;roleplay;fantasies,TRUE,after_both_answer,Roleplay fantasy truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-032,Hot,guess,prediction,KitKat,What pressure intensity do I prefer when being gripped during raw passion?,¿Qué nivel de fuerza prefiero al ser sujetado/a en momentos de pasión cruda?,Maximum grip leaving faint temporary marks,Fuerza máxima que deje marcas temporales,"Firm, constant pressure without pain",Presión firme y constante sin dolor,warm,both,4,kitkat;pressure;grip,TRUE,after_both_answer,Grip pressure intensity guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-033,Hot,hot,choice,KitKat,Lap Command Penalty: The loser must sit on the winner's lap facing them for 60 seconds without speaking.,Penitencia de Regazo: El perdedor debe sentarse de frente en el regazo del ganador 60s en silencio.,Accept lap sit,Aceptar penitencia,Pass turn,Pasar turno,warm,same_place,4,kitkat;lap_sit;penalty,TRUE,after_both_answer,60s lap sit command | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-034,Hot,guess,prediction,KitKat,What is my exact policy on using leather restraints or collars during play?,¿Cuál es mi postura sobre usar sujetadores de cuero o collares en el juego?,100% enthusiastic to use them,100% entusiasmado/a por usarlos,Curious but need slow introduction,Curioso/a pero ir paso a paso,clever,both,4,kitkat;fetish;restraints,TRUE,after_both_answer,Leather restraints stance guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-035,Hot,hot,choice,KitKat,Unfiltered Truth: What body part of the other person do you crave consuming with your mouth most?,Verdad Cruda: ¿Qué parte del cuerpo del otro te mueres por devorar con la boca?,Confess body part,Confesar parte del cuerpo,Pass and pay penalty,Pagar castigo,flirty,both,4,kitkat;body;oral,TRUE,after_both_answer,Naked mouth desire truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-036,Hot,hot,choice,KitKat,Submission Command Challenge: Look me dead in the eyes and command me: 'Don't move or make a sound until I permit it.',Reto de Orden: Mírame directo a los ojos y ordéname en voz alta: 'No te muevas ni hagas ruido hasta que te lo permita'.,Issue command,Dar la orden,Pass and take penalty,Pagar castigo,cinematic,same_place,4,kitkat;command;submission,TRUE,after_both_answer,Submission command challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-037,Hot,hot,choice,KitKat,Tease Challenge: Trace fingertips along the inner thigh for 30s without making full contact with the center.,Reto Tease: Traza la parte interna del muslo con la yema de los dedos 30s sin tocar el centro.,Execute 30s tease,Ejecutar reto,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;touch;teasing,TRUE,after_both_answer,Inner thigh fingertips tease | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-038,Hot,guess,prediction,KitKat,What level of physical exhaustion makes an intimate night feel complete for me?,¿Qué nivel de agotamiento físico hace que una noche se sienta completa para mí?,Total physical exhaustion sweating,Agotamiento físico total y sudor,Deep emotional floating relaxation,Relajación profunda y flotada,warm,both,4,kitkat;exhaustion;satisfaction,TRUE,after_both_answer,Exhaustion level preference guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-039,Hot,hot,choice,KitKat,Raw Truth: Confess one explicit dirty thought you had about the other person earlier today.,Verdad Cruda: Confiesa un pensamiento sucio y explícito que tuviste con el otro hoy temprano.,Confess dirty thought,Confesar pensamiento,Pass and pay penalty,Pagar castigo,clever,both,4,kitkat;dirty_thoughts;confession,TRUE,after_both_answer,Dirty thought confession | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-040,Hot,hot,choice,KitKat,Power Flip Challenge: Push me down or pull me close right now to physically flip who is leading the dynamic.,Reto de Control: Empújame suavemente hacia atrás o jálame de golpe para tomar tú el control físico ahora.,Execute power flip,Tomar el control,Pass and pay penalty,Pagar castigo,warm,same_place,4,kitkat;power_dynamic;challenge,TRUE,after_both_answer,Power dynamic flip challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-041,Hot,hot,choice,KitKat,Hair Pull Kiss Challenge: Deliver an intense neck kiss while firmly gripping and pulling hair back (10s).,Reto Beso con Jalón: Da un beso en el cuello mientras sujetas y jalas el cabello hacia atrás (10s).,Execute kiss and pull,Ejecutar reto,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;kisses;hair_pull,TRUE,after_both_answer,Hair pull neck kiss challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-042,Hot,guess,prediction,KitKat,What explicit detail turns a good encounter into a legendary experience for me?,¿Qué detalle explícito convierte un buen encuentro en una leyenda para mí?,Total lack of shame or inhibition from both,Cero pena e inhibiciones de ambos,Absolute submission to a shared fantasy,Entrega total a una fantasía compartida,cinematic,both,4,kitkat;explicit;legendary,TRUE,after_both_answer,Legendary encounter detail guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-043,Hot,hot,choice,KitKat,Underwear Edge Challenge: Place a slow 20-second kiss directly over the underwear material.,Reto Edge en Ropa Interior: Da un beso lento de 20 segundos directamente sobre la ropa interior.,Execute edge kiss,Ejecutar beso,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;kisses;underwear,TRUE,after_both_answer,Underwear material kiss | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-044,Hot,guess,prediction,KitKat,What physical restraint style fires up my imagination most?,¿Qué estilo de sujeción física enciende más mi imaginación?,Rope / Shibari intricate knots,Cuerdas y nudos estilo Shibari,Leather cuffs and heavy metal locks,Esposas de cuero y metal pesado,cinematic,both,4,kitkat;shibari;cuffs,TRUE,after_both_answer,Restraint style preference guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-045,Hot,hot,choice,KitKat,Body Touch Penalty: The loser must allow the winner to place their hands ANYWHERE under clothing for 30s.,Penitencia de Tacto: El perdedor debe dejar que el ganador ponga sus manos DONDE QUIERA bajo la ropa 30s.,Accept touch penalty,Aceptar penitencia,Pass turn,Pasar turno,flirty,same_place,4,kitkat;touch;penalty,TRUE,after_both_answer,30s under clothing touch penalty | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-046,Hot,guess,prediction,KitKat,What is my reaction if you lock the venue door and state 'you belong to me for the next 2 hours'?,¿Cómo reacciono si le pones seguro a la puerta y dices 'eres mío/a las próximas 2 horas'?,Instant submission with electric goosebumps,Piel de gallina y sumisión al instante,Playful defiance before surrendering,Resistencia juguetona antes de ceder,flirty,both,4,kitkat;locked_door;ownership,TRUE,after_both_answer,Locked door ownership reaction | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-047,Hot,hot,choice,KitKat,Raw Truth: Confess the exact position or kink moment where you felt most sexually dominated by me.,Verdad Cruda: Confiesa la posición o momento kink exacto donde te sentiste más dominado/a por mí.,Confess moment,Confesar momento,Pass and pay penalty,Pagar castigo,warm,both,4,kitkat;domination;kink,TRUE,after_both_answer,Sexual domination truth | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-048,Hot,hot,choice,KitKat,"Green Light Challenge: Take both my hands, press them against your hips, and whisper exactly what to do next.","Reto Luz Verde: Toma mis dos manos, ponlas firmes en tus caderas y susúrrame exactamente qué hacer ahora.",Execute green light challenge,Hacer el reto,Pass and pay penalty,Pagar castigo,warm,same_place,4,kitkat;green_light;challenge,TRUE,after_both_answer,Green light touch challenge | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-049,Hot,hot,choice,KitKat,Whisper Command Challenge: Whisper an explicit command specifying what you want done in the next 10 minutes.,Reto de Orden al Oído: Susurra una orden explícita detallando qué quieres que te haga en 10 minutos.,Whisper command,Susurrar orden,Pass and pay penalty,Pagar castigo,flirty,same_place,4,kitkat;command;whisper,TRUE,after_both_answer,10 min explicit command whisper | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-K-050,Hot,guess,prediction,KitKat,"What is my final verdict on our level of raw, unfiltered sexual chemistry tonight?",¿Cuál es mi veredicto final sobre nuestra química sexual cruda y sin filtros hoy?,"100% feral, dark, and dangerous","100% salvaje, oscura y peligrosa","Deep, intoxicating, and addictive","Profunda, embriagadora y adictiva",cinematic,both,4,kitkat;verdict;feral_chemistry,TRUE,after_both_answer,Feral chemistry verdict guess | Source: Gemini | KitKat unlock tier; unlock rule TBD (points or completed Spicy games).,Approved
HT-S-001,Hot,hot,choice,Spicy,what kind of build-up do you prefer?,¿qué tipo de calentamiento prefieres?,long teasing,provocación larga,get to it faster,ir más directo,flirt,both,3,sexual_preferences,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-002,Hot,hot,choice,Spicy,what matters more when things get intense?,¿qué importa más cuando sube la intensidad?,clear communication,comunicación clara,reading each other's body language,leer el lenguaje corporal,flirt,both,3,consent,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-003,Hot,hot,choice,Spicy,which sounds more exciting?,¿qué suena más emocionante?,trying something new together,probar algo nuevo juntos,perfecting what already works,perfeccionar lo que ya funciona,flirt,both,3,sexual_preferences,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-004,Hot,hot,choice,Spicy,what would you rather talk about first?,¿de qué preferirías hablar primero?,what you want more of,qué quieres más,what is off-limits,qué no quieres,flirt,both,3,"consent,boundaries",TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-005,Hot,hot,choice,Spicy,which kind of energy do you prefer?,¿qué energía prefieres?,playful,juguetona,intense,intensa,flirt,both,3,sexual_preferences,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-006,Hot,hot,choice,Spicy,what feels hotter?,¿qué se siente más hot?,being told what they want,que te digan qué quieren,being asked what you want,que te pregunten qué quieres,flirt,both,3,communication,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-007,Hot,hot,choice,Spicy,what would you rather explore?,¿qué preferirías explorar?,more teasing,más provocación,more directness,más intensidad directa,flirt,both,3,sexual_preferences,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-008,Hot,hot,choice,Spicy,what is more important for a great night?,¿qué es más importante para una gran noche?,chemistry,química,communication,comunicación,flirt,both,3,consent,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-009,Hot,hot,choice,Spicy,which sounds more exciting?,¿qué suena más emocionante?,taking turns leading,turnarse para tomar la iniciativa,one person leading,que una persona lleve la iniciativa,flirt,both,3,dynamic,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-010,Hot,hot,choice,Spicy,what would you rather receive?,¿qué preferirías recibir?,specific praise,elogios específicos,specific instructions,indicaciones específicas,flirt,both,3,communication,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-011,Hot,hot,choice,Spicy,what's more appealing?,¿qué te atrae más?,slow anticipation,anticipación lenta,spontaneous intensity,intensidad espontánea,flirt,both,3,pace,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-012,Hot,hot,choice,Spicy,which matters more for trying something new?,¿qué importa más al probar algo nuevo?,talking before,hablar antes,checking in during,preguntar durante,flirt,both,3,consent,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-013,Hot,hot,choice,Spicy,what would make you feel safer exploring?,¿qué te haría sentir más seguro/a explorando?,agreeing on boundaries first,acordar límites primero,having an easy stop word,tener una palabra fácil para parar,flirt,both,3,boundaries,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-014,Hot,hot,choice,Spicy,what would you rather know about the other?,¿qué preferirías saber del otro?,their biggest curiosity,su mayor curiosidad,their strongest boundary,su límite más importante,flirt,both,3,boundaries,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-015,Hot,hot,choice,Spicy,what sounds hotter?,¿qué suena más hot?,being surprised within agreed limits,que te sorprendan dentro de límites acordados,planning exactly what you both want,planear justo lo que ambos quieren,flirt,both,3,consent,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
HT-S-016,Hot,hot,choice,Spicy,what's more exciting to initiate?,¿qué emociona más iniciar?,a new idea,una idea nueva,a familiar favorite,algo favorito de siempre,flirt,both,3,sexual_preferences,TRUE,after_both_answer,18+ mode; explicit consent/boundary framing; skip/lower level always available.,Approved
